Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
elamaria.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1
tsdesignstudio.net,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
atttaccctounntsssc.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
lowmanids.buzz,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
kidms.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
es.monclershop.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
proxyx.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,1,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
zarinakhan.net,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
cwmrc.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
1073.co.jp,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
manage.account.service.verfcintrnappsxid.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
ktplasmachinery.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
paluddipizzabrasil.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
hrweb99.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
porquebiotecnologia.com.ar,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
ku365-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
47.89.46.18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
beardblast.com,0,0,0,2,1,0,1,0,1,1,1,1,1,1,1,1
motoincontroepoca.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
vintostal.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
brighant.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
paramounthealthcare-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
1drv.ms,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
ip-socialmedia.com,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1
buyerdriver.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
textileben.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lucidfestival.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
via.bcpsms.vip,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
atefnet.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
ebay.co.uk.ektabhattacharya.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
bhd-plataforma-participante.actualplataforma.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
afirehorse.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
locksmail.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
mobille-app-hiper.xyz,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
beyondstateofmind.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
hindikavikssoni.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
amazon.co.jp.lgh13vds2xwsgtj8fw.club,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ceska-posta.site.officiel.cz.knkdigital.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
micro-sales.co.uk,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
accurate-engineers.in,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
m7po.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,1,1,1,1,1,1,1,1
hidayat.uz,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
hitekscaffolding.co.uk,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
submitlove.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
donieyuhuu05.getenjoyment.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
tls.net.vn,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
technoroute53.xyz,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
associazionespaziouno.it,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
adexten.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
chat.whatsagp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
safetyconsultantehs.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
i-to.cc,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
ffinam.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
jppost-fu.co,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
pmm.ac.in,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
webkc.dede.go.th,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
nectaribate.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
acct-scsouthmountain-inv.net,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
prsicilacap.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lonestarsanitation.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
umconnectumt-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
jabbmanagement.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,1,1
optest0.hot-profile.com,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
c1770209.ferozo.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
marires.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
start.me,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
adhindia.in,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
group-whatsapss.zzux.com,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
nuportrobotics.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
officesetupsupport365.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
refailogistics.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
boutiquecars.gr,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
sia.cv,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
usaalogin.tumblr.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
anon.to,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
whaatsapp.ygto.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lachambredezoe.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
trinx30.joomla.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
susai.ro,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
helda.by,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1
fullthrottlebottles.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
gordonng.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
sparkpassedecom.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
auslaufen.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
dzd.rksmb.org,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1
spatialsys.com.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
ambious.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,1,1
akilili.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
recover-paypal.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1
dashboardnottinghamshire.co.za,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
timothycastleman.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
173.212.240.54,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
dhlaexpdeliver.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
779zt.csb.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
alteodolcini.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
ahmadnawaz.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
fosforlumarket.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
peaceau.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
restaurantelabarquita.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1
beetleart.com.tr,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
zohrajabeen.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
email2-server-0utlook.gq,0,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1
autismtts.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
decifra.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
maniafm.cl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
batumi.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
barogaleria.com,0,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1
sempreaberto.com.br,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
artexport.com.vn,0,0,1,7,0,0,1,0,1,1,1,1,1,1,1,1
grubbwhatsapp.dns04.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
theaquaticmall.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
avenuebeautyla.com,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
theycangetitdone.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
pd-iskra-lj.si,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
mobile-personalite30hrs.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
interestingfurniture.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
locksmail.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
po.do,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
jcarmoeventos.com.br,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
deal8282.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
tvr.cl,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
ilcdelhi.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
zxe32szefr3.000webhostapp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
resolvemyaccount-paypal.casacam.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
palletsolutions.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
art-sticker.fr,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
ersfilter-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,1,1,1,1
mail.offerzforyou.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
marketinghbt-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
futureofiran.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
scom2016.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
equinsight.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
assine.jcdigital.com.br,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
aboutcaucus.co.za,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
chrischan.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mmagaluofertashoje.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
gilleslekeu.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
site2.20071831.brim.ru,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
csknow.clicknkids.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
vk.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
investexperience.co,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
restaurantelabarquita.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
aqw-que-sua-semana-esta-top.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
rudiguvenlik.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
thechristianreferralnetwork.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
cellidplus.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
fresleitlie.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
rockysite.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
vanillaprepaycard.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
336fm-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
bimsalasim.de,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
betasusgirisburasi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
obecimso.net,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
spatialsys.com.ru,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
kfph.co.za,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
caixa.gov.informativo.cx,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
prouns.rs,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
sua-mae-merece-tudo.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
queenofsabaofficial.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
satkaniaiit.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
go.pardot.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
x2mqj8a.app.link,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
deportesherranz.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
kishblackdolphin.ir,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
twowheelcool.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
weigh.rebuildingok.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
comocurarhemorroides.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mythree3billing.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rishtapao.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
theoutlet66mall.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1
theingredients.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
dipelnet.com.br,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
atendimento.rnp.br,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
orioncoreltd.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
hotflighttickets.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
bonobcp.aregistros.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
n-change.net.,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
toaletaeco.ro,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
vkstickerc.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
itaucomvoce.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
theingredients.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
rehobothevangelisticchurch.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
brussel-airport.be,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
realchef.com.au,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
123.242.172.6,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1
honda4fun.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
energiaysistemas.com.sv,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
embassyhotelguntur.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
okseurope.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
dbsdemoonline.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
juntose.afterlivre.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
wriot-alternate.app.link,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
nasih-network.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
mudahpayroll.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
digiprobeindonesia.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
mootah-medical.com,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
itaucomvoce.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
floorsdirectltd.co.uk,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
asabagreen.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
destaques-offer1.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
etecindsvc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
orientationinlaws.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
caviarkelp.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
rembousement-eformulaire-impots-gouv-fr.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
elettricistapavia.it,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
appleid.apple.com-sa.pm,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
martazancanaro.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
globallcom.df.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
disq.us,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
brsul.tk,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
registroquedatencasabn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
gawvs.in,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
53.com-id9533371.thoughtoholics.net,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
educacion.rionegro.gov.ar,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1
owa.bargainsfinder.me,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
signin-ea.cz,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
phantaweemall.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
caringkidspreschool.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
fb-recovery-10000076914-it.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
grindtimegym.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
alergiaalpolen.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
group.agriparts.kz,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1
goodwincompany-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
sandspilot.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1
truckcalling.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
zonasegvrabetas2-bcpi2.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
nuportrobotics.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
amazon.co.jp.32sd1g35w4hr684h5er4er85674hje68r41er485er5t41erj856t4er56456rh.buzz,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
southcut.com.au,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1
three.co.uk.session-id-jnwij293i8977dsn55688hga8669nd194jaj0ap889.dashbuy.rw,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sucursalpersonas.2gruponbancolombia.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
amex.alert.account.logogistics.com.au,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
golfballsonline.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
zaliaskaimas.lt,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
136529658150328413.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
diathermiki.gr,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
ec88187521db297de8d18531d972cb5f4f0a47af.000webhostapp.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
zonehmirrors.org,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
camadanyapimalzemeleri.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
oninet.al,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
bcpzonasegurabeta.viabcp.com.luckybonu.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
truckcalling.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
crowleprimary-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
cakeurl.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
rusikona.pro,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
gogeohealth.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
loveskinhub.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
manutencaoitauchecks.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
kovolem.cz,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
db.mailtrackpro.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
autismtts.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
14.140.233.72,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
trycombatnutrition.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
bankcampuscareers.tal.net,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
c1770209.ferozo.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
usaa.staging.rxhealthinsurance.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
prathamexports.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
sidreriagalastur.es,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
marcelo.it,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
appelsmsreception.webador.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
nordichairistanbul.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
vlazonaseguraabetabcp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
columbiaps-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
particulares.santander.totta-santa.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
xn--bankofmerca-3ij68171c.vg,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ateksisportal.com,0,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1
mikesacs.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
truustetc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
iptf.ir,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
ww1.prominentlygifts.loan,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
app-original.wpdevcloud.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
